Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Orlando's Services Corp.,,Corporation,,,,(201) 864-6101,"4914 Palisade AveWest New York, NJ 07093-1915",,6/1/1997,[],"['Julian Porras, Service Manager']",{'Fax Numbers': ['(201) 617-0513']},{},"['Auto Repair', 'Used Car Dealers', 'Auto Inspection Stations', 'Foreign Auto Repair', 'Auto Diagnosis']"
Rana Auto Repair,,,,,,(201) 864-6101,"30-81 21 StreetAstoria, NY 11102-1631",,,[],[],{},{},['Auto Repair']
Sohna Punjab Auto Repair Inc.,,,,,,(718) 728-5100,"3081 21st StAstoria, NY 11102",,,[],['Nisar Ahmed'],{},{},['Tire Dealers']
Punjab Auto,,,,,,(718) 204-4915,"3081 21 StreetAstoria, NY 11102",,,[],[],{},{},['Auto Repair']
Formula Motorsports,http://www.formulamotorsports.com,Corporation,,,,(718) 482-0515,"3216 37th AvenueLong Island City, NY 11101-2114",,1/30/1966,"['Formula Garage, Inc.']","['Mr. Michael Tashjian, Manager']",{},{},['Auto Body Repair and Painting']
G.K. Automotive Specialist,,,,,,(212) 995-2377,"372 Lafayette StreetNew York, NY 10012",,1/1/1989,"['GK Automotive Specialist', 'ZP Auto, Inc.']","['Mr. Gus Kerkoulas, Owner']",{'Fax Numbers': ['(212) 477-1498']},{},['Auto Repair']
G.K. Automotive Specialist,,,,,,(212) 995-2377,"372 Lafayette StreetNew York, NY 10012",,1/1/1989,"['GK Automotive Specialist', 'ZP Auto, Inc.']","['Mr. Gus Kerkoulas, Owner']",{'Fax Numbers': ['(212) 477-1498']},{},['Auto Repair']
Astoria Auto & Tire Diagnostic Center,,,,,,(718) 278-6126,"35-03 31st StreetAstoria, NY 11106",,,[],[],{},{},['Auto Repair']
S&A Machine Shop Service Inc.,,,,,,(718) 937-6858,"33-16 38th AvenueLong Island City, NY 11101-2219",,1/1/1973,[],"['Mr. Oswaldo Sanchez, President']","{'Fax Numbers': ['(718) 361-0394'], 'Phone Numbers': ['(718) 937-6992']}",{},['Auto Repair']
Auto Tech Service Inc.,,,,,,(718) 361-5445,"3301 37th AveLong Is City, NY 11101-2115",,,[],[],{},{},['Auto Repair']
Fleet Street Auto Tow & Recovery,,,,,,(212) 987-3426,"2019 First AvenueNew York, NY 10029",,,[],[],{},{},['Auto Repair']
Hector's Auto Repair,,,,,,(212) 529-9075,"743 East 9th StreetNew York, NY 10002",,1/1/1989,[],"['Mr. Hector Gonzalez, President']",{},{},['Auto Repair']
RJ One Auto Repair LLC,,,,,,(201) 702-6011,"4210 Hudson AveUnion City, NJ 07087-6284",,,[],[],{},{},['Auto Repair']
A & A Auto Service Corp.,,,,,,(201) 864-1749,"615 25th StUnion City, NJ 07087-3699",,,[],[],{},{},['Auto Repair']
Hudson Gas & Auto Service,,,,,,(201) 864-2177,"Union City, NJ 07087",,,[],[],{},{},['Auto Repair']
Hudson Gas & Auto Service,,,,,,(201) 864-2177,"Union City, NJ 07087",,,[],[],{},{},['Auto Repair']
Prestige Auto Repair NYC,http://nyprestige.com,,,,,(212) 722-7977,"2015 3rd AveNew York, NY 10029",,,[],[],{},{},['Auto Repair']
Ultimate Bodyworks Ltd.,https://www.ultimatebodyworkny.com/,Corporation,,,,(718) 721-0310,"3649 34th StAstoria, NY 11106-1901",,11/30/2004,[],"['Mr. Michael Kareglis, President']",{'Fax Numbers': ['(718) 721-0311']},{},['Auto Body Repair and Painting']
John's Bowery Auto Repair,,,,,,(212) 533-9173,"341 BowaryNew York, NY 10002",,,[],[],{},{},['Auto Repair']
Precision Transmission,,,,,,(212) 533-9173,"306 East 106th StreetNew York, NY 11209",,,[],[],{},{},['Auto Repair']
A&A Precision Transmission,,,,,,(212) 860-3300,"306 East 106th StreetNew York, NY 10029",,,[],[],{},{},['Auto Repair']
Precision Auto,,,,,,(212) 860-3300,"306 East 106th StreetNew York, NY 10029",,,[],[],{'Fax Numbers': ['(212) 987-1610']},{},['Auto Repair']
Ram's Alignment,,,,,,(212) 860-3300,"35-02 Northern Blvd.Long Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Blue Star Brothers Inc. Auto Collision,https://www.bluestarbrothers.com/,,,,,(718) 383-6734,"222 India StBrooklyn, NY 11222",,,[],"['Ivan Diaz Sr., Founder']",{},{},['Auto Body Repair and Painting']
Lafayette Tire & Auto Repair Co.,,,,,,(212) 925-1516,"325 Lafayette StreetNew York, NY 10012",,,[],[],{},{},['Auto Repair']
MRM Auto Inc.,,,,,,(212) 979-0478,"24 Second AvenueNew York, NY 10003",,,[],[],{},{},['Auto Repair']
Triple A Diagnostics Center Inc.,,,,,,(718) 389-6990,"190 McGuiness BlvdBrooklyn, NY 11222",,,[],[],{},{},['Auto Repair']
Modern Auto Repair,,,,,,(718) 728-4700,"2725 21st St.Astoria, NY 11102-3635",,,[],[],{},{},['Auto Repair']
P.A. Auto Electric,,,,,,(718) 728-9281,"27-17 21st StreetAstoria, NY 11102",,,[],[],{},{},['Auto Repair']
Art Auto LLC,,,,,,(718) 728-9281,"4757 31st PlaceLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
The Fender Menders,,,,,,(718) 721-4545,"27-16 21st StreetLong Island City, NY 11102",,1/1/1949,[],"['Mr. Steven Sokolich, Manager']",{},{},['Auto Body Repair and Painting']
Two Guys Auto Center,,,,,,(212) 675-5022,"160 Leroy StreetNew York, NY 10014-3301",,,['Village Auto Care Center'],[],{},{},['Auto Repair']
German Auto Care Inc.,https://germanautocareny.com,Corporation,,,,(718) 956-3090,"1414 Astoria BlvdAstoria, NY 11102-3730",,2/25/2005,[],"['Mr. John Sotiriou, Co-Owner']",{'Fax Numbers': ['(718) 956-6490']},{'Facebook': 'https://www.facebook.com/German-Auto-Care-162263580468540/'},"['Foreign Auto Repair', 'Auto Repair', 'Auto Maintenance', 'Alternator Repair', 'Power Steering Repair', 'Suspension Repair', 'Shock Repair', 'Steering Repair']"
Yellow Box of Tin,,,,,,(212) 925-0228,"300 Lafayette StreetNew York, NY 10012-2713",,,[],[],{},{},['Auto Repair']
Getty,,,,,,(718) 786-6336,"4925 Vandam St.Long Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Impromptu Gourmet,,,,,,(718) 786-6336,"141 Wooster Street 7DNew York, NY 10012",,,[],[],{},{},['Auto Repair']
Willow Sunoco,https://willow-sunoco.business.site/,Corporation,,,,(201) 659-4965,"1301 Willow AvenueHoboken, NJ 07030-3307",,6/28/1979,"['Meerafzal Fazaldin, Inc.']","['Mr. Meerafzal Fazaldin, President']",{'Fax Numbers': ['(201) 659-0175']},{},"['Auto Repair', 'Gas Station']"
Stavros Auto Care Corp.,,,,,,(718) 729-7720,"36-26 37th StreetLong Island City, NY 11101",,,[],"['Mr. Stavros Unknown, Owner']",{'Phone Numbers': ['(718) 891-3301']},{},['Auto Repair']
JV Auto Glass,,,,,,(201) 220-1811,"New York AveUnion City, NJ 07087",,,[],[],{},{},['Windshield Repair']
JRM Tuning,,,,,,(201) 863-1414,"5209 Kennedy BlvdNorth Bergen, NJ 07047-3125",,,[],[],{},{},['Auto Repair']
North Star Auto Center Inc.,,,,,,(718) 786-9100,"38-15 Northern Blvd.Long Island City, NY 11101",,,['North Star Auto Care Service'],[],{},{},['Auto Repair']
"Diffut Auto Repair, Inc.",,,,,,(212) 289-5192,"317 E 111th St Ste 19New York, NY 10029-3135",,1/1/1988,['Bonnet Collision'],"['Mr. Eduardo Diffut, President']","{'Fax Numbers': ['(212) 722-7342'], 'Phone Numbers': ['(212) 289-7435']}",{},['Auto Repair']
"LMC Carwash & Lube, Inc.",,Corporation,,,,(212) 289-5192,"36-21 21st StreetLong Island City, NY 11106",,1/1/1999,"['Lage Management Corp.', 'Bronx River Car Wash', 'Howard Beach Car Corporation', 'Lage Car Wash', ""Lage's Lube Express Oil Change""]",[],"{'Fax Numbers': ['(914) 637-3898'], 'Phone Numbers': ['(718) 786-6228', '(718) 994-0022']}",{},"['Car Wash', 'Auto Repair']"
Caddy & Lincoln Corner Auto Repair,,,,,,(212) 289-5192,"5201 Van Dam StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Perfection Auto Collision NY Inc.,,,,,,(718) 433-4773,"52-01 Van Dam StreetLong Is City, NY 11101-3220",,,[],[],{},{},['Auto Repair']
ZM Auto Collision,http://www.zmauto.com,,,,,(718) 801-1812,"5201 Van Dam StLong Is City, NY 11101-3220",,,[],[],{},{},['Auto Body Repair and Painting']
Jack Gallo Auto Body,,,,,,(212) 942-0232,"5065 BroadwayNew York, NY 10034",,1/1/1959,[],"['Mr. Jack Gallo, Owner']",{},{},['Auto Body Repair and Painting']
BKM Car Service,,,,,,(718) 361-9515,"36-48 38th StreetLong Island City, NY 11101",,,[],[],{},{},"['Car Service', 'Auto Repair']"
"110th Street Service Station, Inc.",,,,,,(212) 864-5003,"2040 8th Ave.New York, NY 10026-4025",,1/1/1978,['110th Street Auto Repair Shop'],"['Mr. Yaakou Wilzyk, President']",{'Phone Numbers': ['(212) 222-8780']},{},['Gas Station']
Motor Made Inc.,,,,,,(718) 786-0600,"3508 Starr AveLong Island City, NY 11101-3217",,,[],[],{},{},['Auto Repair']
Car Tech Custom Coaching,,,,,,(718) 307-8978,"195 Banker StreetBrooklyn, NY 11222",,,[],[],{},{},['Auto Repair']
C & C Towing & Auto Repair,,,,,,(201) 583-9000,"1523 Manhattan AveUnion City, NJ 07087-5415",,,[],[],{},{},['Towing Company']
Lasta Lal Auto Services,,,,,,(212) 423-0054,"2015 3rd AvenueNew York, NY 10029",,,[],[],{},{},['Auto Repair']
Prestige Auto NYC Inc.,,Corporation,,,,(212) 722-7223,"2015 Third AveNew York, NY 10029",,1/1/2007,[],[],"{'Fax Numbers': ['(212) 722-7244'], 'Website Addresses': ['https://www.yelp.com/biz/prestige-auto-repair-nyc-new-york']}",{'Facebook': 'https://www.facebook.com/profile.php?id=100083229177504'},"['Auto Repair', 'Auto Body Repair and Painting', 'Windshield Repair']"
Auto Roma Super Car,,,,,,(718) 392-5670,"36-15 Queens Blvd.Long Island City, NY 11101",,,[],[],{},{},['Auto Repair']
East Side Service Station,,,,,,(212) 529-9320,"253E E 2nd StNew York, NY 10009",,,['Eastside Service Station'],[],{},{},['Auto Repair']
J.V. Hellenic Service Station,,,,,,(718) 786-9326,"3606 34th Ave.Long Island City, NY 11106",,1/1/1973,[],"['Ms. Helen Vlachos, President']",{'Fax Numbers': ['(718) 786-5122']},{},['Auto Repair']
Broadway Auto Service,,,,,,(212) 581-1111,"2455 1st AvenueNew York, NY 10035",,,[],"['Mr. Kenneth Mooney, President']",{},{},['Auto Repair']
Gabriel's Auto Collision Center Inc.,,Corporation,,,,(718) 576-3376,"38 Norman AvenueBrooklyn, NY 11222-2812",,4/1/2005,"[""Gabriel's Auto Collision""]","['Mr. Gabriel Bravo, President']","{'Fax Numbers': ['(718) 383-6632'], 'Phone Numbers': ['(718) 383-5252']}",{},['Auto Body Repair and Painting']
